,user_id,account_id,deal_count,total_reading_count
32497,605208,,0,22
32498,5962174,,0,67
32499,2752212,,0,792
32500,81124,,0,129
32501,14715514,,0,141
32502,26206954,,0,70
32503,18392555,,0,799
32504,38376081,141467045,156,124
32505,7691056,,0,37
32506,10458193,,0,56
32507,22415816,,0,27
32508,32054245,,0,1294
32509,18586639,,0,81
32510,30687937,122126148,2,35
32511,24251367,,0,139
32512,7252435,,0,29
32513,11358334,,0,147
32514,844944,,0,55
32515,15898605,,0,56
32516,12815819,,0,24
32517,13032867,,0,112
32518,26362683,,0,19
32519,35290520,,0,64
32520,39809653,122177403,472,32
32521,35310030,100562965,256,206
32522,35310030,101177356,22,206
32523,5095659,100963022,30,62
32524,40148930,101149822,346,76
32525,39801754,122174870,242,34
32526,27133361,122408905,42,62
32527,40232071,142105686,150,28
32528,39025887,,0,784
32529,38295056,,0,67
32530,29945914,121361548,32,40
32531,19982991,,0,76
32532,26124303,122342496,26,23
32533,40298721,122360700,6,31
32534,37191087,141038331,12,47
32535,39262556,,0,17
32536,2443056,,0,136
32537,16115751,,0,878
32538,395669,,0,353
32539,24614144,,0,55
32540,30154883,,0,40
32541,17353525,,0,83
32542,39646337,,0,42
32543,8965009,,0,23
32544,22531944,,0,18
32545,35707677,,0,26
32546,27910609,,0,18
32547,9773436,,0,625
32548,29123008,,0,191
32549,2594454,,0,125
32550,19661863,,0,31
32551,10732289,,0,227
32552,26629968,,0,59
32553,35442553,,0,300
32554,34064670,,0,20
32555,37596597,121277364,322,450
32556,12911040,122211780,784,176
32557,35492044,140449281,272,158
32558,37651054,141197460,233,87
32559,28325914,,0,206
32560,13232522,122133546,33,211
32561,40083187,122277602,476,1500
32562,29695748,140016423,18,80
32563,39879512,101104585,234,19
32564,39793989,101090631,36,42
32565,40283352,142122393,22,85
32566,23727320,122167119,106,156
32567,39378951,141813754,64,21
32568,13442499,,0,18
32569,23723836,142217093,7,54
32570,33547598,142192385,8,270
32571,40042920,101127355,68,432
32572,39472148,101051738,734,1144
32573,39771964,122165666,618,4564
32574,38018366,,0,35
32575,31352227,,0,64
32576,1532832,,0,21
32577,35854657,,0,43
32578,25144606,,0,484
32579,27464059,,0,18
32580,23919402,,0,194
32581,39394162,,0,483
32582,30292839,,0,48
32583,22134913,,0,27
32584,19127730,,0,17
32585,26037773,,0,332
32586,5372561,,0,104
32587,34381768,,0,28
32588,1209131,,0,25
32589,1354074,101161138,91,4938
32590,1354074,101196571,24,4938
32591,1354074,100479037,517,4938
32592,39892277,101107183,89,447
32593,39450797,101048956,20,19
32594,40126088,101140012,138,634
32595,1022098,101055699,454,57
32596,16533412,120117927,53,256
32597,39935119,142001843,141,135
32598,29182022,122356276,197,70
32599,40244511,142109948,42,21
32600,23068619,,0,393
32601,5386439,,0,24
32602,20361281,,0,26
32603,39426858,101045341,152,29
32604,40233962,142106361,116,118
32605,40152267,,0,45
32606,23156086,,0,17
32607,24282092,141500601,169,320
32608,31437101,122371021,4,22
32609,40400531,142163387,74,52
32610,40289243,122358308,8,34
32611,17746819,122188257,107,53
32612,17606617,,0,28
32613,33578070,120394555,440,105
32614,29680141,121792356,454,58
32615,28397720,,0,230
32616,22215943,,0,39
32617,10296955,,0,66
32618,37266741,,0,911
32619,12577638,,0,44
32620,39369516,,0,68
32621,24125938,,0,20
32622,6197958,,0,20
32623,12485009,,0,63
32624,32157001,,0,1768
32625,6591450,,0,17
32626,36802042,,0,158
32627,40066982,101132714,94,401
32628,40028842,101125635,2,37
32629,39535047,101059415,715,79
32630,40040223,101126937,18,24
32631,39672080,122126557,416,1013
32632,37187547,121128966,24,142
32633,40121599,142067873,28,81
32634,40181475,101149674,202,240
32635,30446871,141459903,118,28
32636,27744209,,0,27
32637,31844848,,0,473
32638,37672993,121717957,348,324
32639,40196945,122320429,30,42
32640,37838527,121363669,33,23
32641,40165801,122308178,53,34
32642,34871454,140296524,213,369
32643,31737517,,0,45
32644,39651739,141909948,152,63
32645,35207165,,0,56
32646,37073162,121382171,259,754
32647,38329021,141450444,805,61
32648,31342066,,0,331
32649,10641010,,0,39
32650,22783760,,0,35
32651,23772604,,0,34
32652,11794133,,0,34
32653,39884902,,0,77
32654,40301114,,0,15
32655,23807385,,0,159
32656,32855021,,0,150
32657,3621624,,0,17
32658,20757233,,0,25
32659,35211398,100338762,200,48
32660,37305691,100754491,202,140
32661,37550359,101138570,92,333
32662,36715612,140887375,10,23
32663,40177796,101149079,144,93
32664,40225594,101156179,226,84
32665,38861393,121799965,4,23
32666,31686517,,0,158
32667,7748041,122150082,56,65
32668,40532320,101200734,166,28
32669,11227717,,0,67
32670,37680791,100821353,156,481
32671,37680791,100948710,126,481
32672,26031709,120082464,558,265
32673,905227,,0,17
32674,17059970,,0,22
32675,20768382,,0,47
32676,7543659,,0,177
32677,32371548,,0,100
32678,15150549,,0,125
32679,40000363,,0,83
32680,5461255,120072035,16,26
32681,20435053,,0,26
32682,25858848,,0,501
32683,9354339,,0,34
32684,3439084,,0,339
32685,27939912,,0,26
32686,17653956,,0,1891
32687,39382616,,0,71
32688,33713124,,0,37
32689,37905372,121384639,32,1057
32690,31998569,140582292,33,25
32691,19819347,101072904,56,299
32692,39884466,122204636,172,502
32693,10679619,,0,31
32694,3443363,,0,52
32695,12437604,,0,344
32696,6548137,,0,20
32697,4159174,,0,95
32698,39342491,101035106,135,43
32699,40167440,101166776,36,90
32700,40167440,101147459,118,90
32701,6935739,101167213,58,30
32702,39586595,141887246,44,507
32703,38118567,100960938,68,94
32704,38821215,,0,26
32705,18706121,100824142,40,55
32706,30880823,120136010,26,37
32707,37410428,121539146,12,414
32708,5931975,101061415,3081,2610
32709,37047169,100720337,30,27
32710,39108384,121914115,280,71
32711,39108384,121904235,162,71
32712,15113122,,0,453
32713,12443109,,0,28
32714,799137,,0,26
32715,27349301,,0,61
32716,25870074,,0,86
32717,6803541,,0,156
32718,35899434,121239156,80,23
32719,38410305,,0,132
32720,37766508,121337296,31,88
32721,10047661,,0,226
32722,11584513,,0,150
32723,10111889,,0,32
32724,31239013,,0,149
32725,12070124,,0,249
32726,36826488,,0,30
32727,30280239,,0,229
32728,5282913,,0,24
32729,35142396,122251446,18,1119
32730,7578588,,0,459
32731,2549873,,0,41
32732,33488517,,0,335
32733,40065801,122271677,1094,330
32734,10937739,101130008,150,34
32735,30815939,100407012,83,58
32736,2363390,122290029,142,67
32737,32110797,122274493,700,136
32738,39896458,122210131,34,43
32739,39809629,101093388,782,1694
32740,36204641,120832418,306,961
32741,40224616,101189907,44,1075
32742,40224616,142103780,260,1075
32743,39173009,,0,26
32744,10106651,101152525,182,369
32745,32612079,100094376,268,34
32746,26706964,122389637,149,64
32747,16736480,121712243,19,399
32748,21114731,,0,39
32749,7845952,,0,100
32750,20948433,121713245,58,291
32751,184737,101117761,20,167
32752,40124665,142069378,22,28
32753,31418539,121715336,2,35
32754,8974417,121748433,10,383
32755,38459742,121601250,52,22
32756,39987136,122243362,184,45
32757,39169991,101127866,417,231
32758,39169991,101014613,281,231
32759,36937698,100707386,70,343
32760,39615701,101068019,949,45
32761,39635251,122111290,90,141
32762,39213440,121945918,510,129
32763,38170087,121483177,801,613
32764,39794288,122172266,257,249
32765,16211675,,0,47
32766,11769838,,0,66
32767,32167011,,0,56
32768,40053035,,0,29
32769,36435703,,0,29
32770,1584529,,0,18
32771,17016467,,0,112
32772,7314873,,0,30
32773,39838350,142078276,555,34
32774,39838350,142228048,32,34
32775,39838350,142164101,208,34
32776,39838350,141974788,94,34
32777,37227516,100743264,32,41
32778,30215083,,0,40
32779,15765452,,0,15
32780,40261476,101162206,76,78
32781,38585470,,0,311
32782,39976512,,0,121
32783,40138771,101142428,196,27
32784,35318473,120586474,170,67
32785,35289041,100355844,101,21
32786,40150516,101144482,166,148
32787,38072194,121820515,4,28
32788,29372120,120059579,125,27
32789,37267180,100749002,36,122
32790,37180960,,0,23
32791,38617568,101078883,14,356
32792,39377209,101039365,717,701
32793,5856609,120892677,652,18
32794,15665737,,0,46
32795,8060110,,0,630
32796,14667960,,0,122
32797,26540660,,0,186
32798,27898215,,0,22
32799,12733213,,0,37
32800,18957697,,0,18
32801,27598,,0,31
32802,39940901,,0,15
32803,20246264,101139264,52,229
32804,15581904,,0,45
32805,38160715,101021257,86,551
32806,39362733,101037553,222,56
32807,36621664,100683422,645,19
32808,26207629,100948877,7,36
32809,39529582,101065746,274,65
32810,39961290,142011005,36,116
32811,39661564,122122280,148,85
32812,36830952,120991949,117,106
32813,40292331,122357758,316,83
32814,19046352,,0,209
32815,2803182,122214366,56,298
32816,5637611,121878767,145,220
32817,33714956,,0,45
32818,23773883,142013300,4,170
32819,15446901,,0,151
32820,38460883,100920234,19,28
32821,36810223,100905441,317,1369
32822,36847211,120996937,896,39
32823,36829159,121781249,260,68
32824,34564916,,0,18
32825,4228025,,0,17
32826,6372658,,0,217
32827,2472227,,0,360
32828,15076114,,0,864
32829,16288258,,0,185
32830,35231065,,0,77
32831,39328504,,0,120
32832,40049212,101134407,22,1376
32833,21463966,,0,702
32834,20479233,,0,66
32835,21250756,,0,33
32836,6652888,,0,18
32837,10432731,121709654,32,34
32838,39851063,101100178,178,185
32839,13400265,101182068,242,961
32840,31671863,120177419,66,43
32841,40253367,142112729,38,243
32842,39833080,141970344,156,54
32843,15841352,100049853,260,87
32844,13901610,101038584,576,87
32845,3184191,142078680,2,24
32846,18453375,121869185,12,32
32847,10852587,101157169,76,218
32848,19968231,120284515,184,19
32849,12661286,100674746,2,127
32850,38602638,142219623,5,105
32851,37250590,100960394,1308,1719
32852,39346205,101111473,140,43
32853,39895612,141988811,57,15
32854,12007191,,0,17
32855,14058940,,0,15
32856,32935283,,0,51
32857,39543505,,0,494
32858,19430785,,0,17
32859,28036577,,0,17
32860,3625782,,0,78
32861,28629681,,0,34
32862,36682457,120950546,139,41
32863,23958043,,0,38
32864,879476,,0,30
32865,37228199,,0,38
32866,15370443,101008148,612,950
32867,39918321,101110349,74,404
32868,32577690,100113322,860,296
32869,10608837,100705410,261,92
32870,39750502,122164791,272,26
32871,18845624,121954710,103,174
32872,33439543,100223366,305,61
32873,40259851,101161880,200,832
32874,40259851,101161873,100,832
32875,36530788,120915291,405,547
32876,2810358,122241694,1330,18
32877,2810358,122386253,56,18
32878,27945402,122093773,78,23
32879,33981373,100147462,16,49
32880,16917224,121681760,10,159
32881,16917224,121694732,10,159
32882,39486661,122052553,50,82
32883,19996518,,0,154
32884,12548561,,0,911
32885,37137853,,0,25
32886,39823106,,0,310
32887,3818756,101025321,172,958
32888,28936207,,0,114
32889,30069069,,0,17
32890,32115370,,0,39
32891,2107993,,0,17
32892,34217954,121929001,244,38
32893,33740387,121360770,69,127
32894,33740387,122391882,32,127
32895,39183572,101016306,72,44
32896,32643491,121773486,126,193
32897,8959659,121708910,231,243
32898,25989780,120898061,808,2552
32899,37527986,141910246,65,270
32900,12166646,122357055,106,48
32901,35819845,120727842,395,1531
32902,39247758,121958404,40,118
32903,27018579,,0,25
32904,40437845,122414353,45,47
32905,40024065,101124827,752,1387
32906,40024065,101133871,116,1387
32907,39919678,101110449,154,73
32908,36656025,141734755,8,143
32909,36656025,140854179,32,143
32910,36656025,140887182,1276,143
32911,18870121,,0,38
32912,18031719,,0,89
32913,39689042,122133080,70,41
32914,28611992,,0,223
32915,3724372,,0,352
32916,2101116,,0,26
32917,39739329,,0,128
32918,35311135,,0,20
32919,15000148,,0,1235
32920,17832653,,0,69
32921,29570112,,0,114
32922,37332858,,0,453
32923,12248396,,0,28
32924,8123621,,0,84
32925,16957619,,0,20
32926,37956254,121403623,398,36
32927,7245747,101185760,16,110
32928,40336163,,0,124
32929,1200125,,0,21
32930,688445,,0,68
32931,35286099,100355108,144,35
32932,37332750,,0,65
32933,31290659,,0,202
32934,37428672,121215441,80,116
32935,40053474,101128952,14,81
32936,10015010,121777413,60,916
32937,35557920,141144415,4,1297
32938,40488572,122427721,106,40
32939,31058925,142223748,16,46
32940,14552744,,0,40
32941,29057019,120257312,3617,740
32942,34568346,120377433,60,282
32943,291287,,0,151
32944,10194472,,0,21
32945,14945272,,0,31
32946,9831819,,0,780
32947,14540681,,0,79
32948,12893682,,0,25
32949,33918829,,0,27
32950,39926620,,0,15
32951,38234307,,0,55
32952,37385545,,0,117
32953,34113578,,0,23
32954,9974199,,0,27
32955,15958875,,0,26
32956,14850999,,0,27
32957,40149347,,0,43
32958,40224420,122330889,112,26
32959,40070144,,0,25
32960,39435708,101046821,229,95
32961,29001267,121909216,659,874
32962,35791198,100480558,622,200
32963,35791198,100687479,126,200
32964,35664702,120678252,52,250
32965,15843533,121711967,1424,89
32966,8739038,120284742,732,122
32967,39426916,141830503,520,1638
32968,1538254,101143167,665,99
32969,36413460,120885080,55,22
32970,38852049,,0,87
32971,39521701,,0,15
32972,38900637,121816138,43,60
32973,39934971,122224474,20,44
32974,17272816,,0,19
32975,40057482,101129444,54,66
32976,170607,100619810,146,50
32977,39128010,,0,22
32978,39590324,,0,63
32979,14572211,,0,18
32980,32279684,120595279,3430,23
32981,516749,,0,57
32982,23527864,,0,98
32983,4315848,,0,134
32984,37200225,,0,30
32985,431450,,0,35
32986,4368527,,0,4442
32987,19331301,,0,126
32988,21816208,,0,602
32989,37449851,,0,25
32990,9434279,,0,154
32991,15503039,,0,56
32992,27198277,,0,100
32993,16469550,,0,17
32994,7888355,,0,33
32995,38238720,121549058,372,7544
32996,40002433,142023913,298,299
32997,25388333,,0,48
32998,18182188,101161082,422,160
32999,38370866,121564950,48,121
33000,35609744,120663392,539,302
33001,37756032,141237769,48,24
33002,16115502,,0,199
33003,2492220,,0,201
33004,32148394,120200894,144,870
33005,27852745,,0,81
33006,39977495,101118785,20,536
33007,10131546,101052528,252,82
33008,10131546,101202253,16,82
33009,37417305,101078095,537,570
33010,37417305,100772544,85,570
33011,35112117,100315576,306,38
33012,11771212,121037570,751,105
33013,39806124,122175855,108,207
33014,31747138,101167204,658,35
33015,17276374,,0,76
33016,21166973,,0,20
33017,16327447,,0,15
33018,187346,,0,41
33019,2094845,,0,154
33020,7629287,122138672,54,15
33021,9194034,,0,56
33022,14221556,,0,30
33023,35073877,,0,97
33024,31713711,,0,31
33025,14010369,,0,24
33026,16757184,,0,22
33027,28485216,,0,96
33028,29181289,101061672,70,28
33029,39165258,101014046,12,127
33030,10402862,121937678,146,23
33031,37324530,121784428,118,23
33032,39302953,101036786,262,57
33033,14457578,,0,18
33034,40282274,122389588,130,249
33035,38390225,141472316,532,314
33036,40329047,142138433,194,174
33037,29556467,,0,15
33038,16875851,,0,29
33039,9313009,,0,43
33040,29052722,,0,425
33041,38500009,141512691,224,173
33042,4555283,141082677,13034,2093
33043,1111909,,0,2384
33044,6589052,101109049,132,334
33045,6780156,,0,120
33046,36733486,,0,98
33047,23013214,122180157,214,154
33048,3639659,,0,1046
33049,40011134,,0,36
33050,13863636,,0,154
33051,2851499,,0,20
33052,7204357,,0,101
33053,39935604,122224694,26,43
33054,37808285,100827641,2,299
33055,37808285,100826639,592,299
33056,35257001,122123302,462,80
33057,39473835,122066650,60,112
33058,28282033,141477857,22,30
33059,34319222,100196678,916,903
33060,34319222,100166938,564,903
33061,31724549,100409449,1542,109
33062,29176554,,0,20
33063,40311880,142132124,212,252
33064,7412213,,0,54
33065,2895323,121704153,350,20
33066,7352769,121777391,4,45
33067,9517736,121529373,20,88
33068,9850923,,0,24
33069,28047328,100034500,3601,359
33070,39076197,101003589,2642,211
33071,35990985,100938277,252,21
33072,29521167,120089090,175,15
33073,39695091,122135620,206,353
33074,39534093,122071493,52,40
33075,19559697,,0,18
33076,23544287,,0,3995
33077,6575892,,0,225
33078,11966525,,0,78
33079,646794,,0,113
33080,3867113,,0,74
33081,2394845,,0,35
33082,25190755,,0,17
33083,38288952,121528854,32,31
33084,36850550,121032414,124,64
33085,11850870,101140319,18,307
33086,36534590,120917259,18,176
33087,39925329,141998770,74,68
33088,32939840,121830458,154,988
33089,36449084,140766798,140,46
33090,40343153,122378118,130,18
33091,37393499,100768798,104,169
33092,37497036,141143399,140,74
33093,19966796,121477185,2,25
33094,38644068,100970486,4,120
33095,4021272,122134040,643,102
33096,7346995,121708195,1291,207
33097,12854326,,0,45
33098,38855289,,0,72
33099,12481904,120319142,70,19
33100,39234284,,0,17
33101,30980569,,0,290
33102,38334244,,0,34
33103,30873057,,0,816
33104,35532018,,0,132
33105,22974496,,0,133
33106,27486580,,0,26
33107,34629579,,0,124
33108,38899757,,0,85
33109,31574119,,0,43
33110,38522241,101064715,98,223
33111,10538241,,0,21
33112,23054611,,0,22
33113,2145582,,0,324
33114,24714361,,0,66
33115,40057100,122268816,24,20
33116,20203946,120602834,1286,119
33117,32173827,100242593,2568,131
33118,2126225,121850418,358,190
33119,2126225,121850423,204,190
33120,17639846,,0,241
33121,35426293,,0,21
33122,28893724,,0,77
33123,40195480,101151929,34,92
33124,40197709,122320849,84,136
33125,40283006,101165749,55,1182
33126,24947850,142214609,28,695
33127,14546436,101154298,80,37
33128,12153621,122082899,132,44
33129,35970266,120769646,352,24
33130,17239251,140015956,564,57
33131,19472685,,0,74
33132,755342,,0,66
33133,25395090,,0,54
33134,25974490,,0,18
33135,34399854,,0,105
33136,25142472,,0,43
33137,24730133,,0,105
33138,16414653,141973999,18,63
33139,38422415,,0,34
33140,13029774,,0,431
33141,7236646,,0,20
33142,27314700,,0,45
33143,21009848,,0,63
33144,39083212,121893300,232,3548
33145,40141011,122298770,148,52
33146,33973158,140157976,24,32
33147,36438009,141135755,102,33
33148,40390188,142159319,52,100
33149,39879035,141984445,132,52
33150,15138811,,0,113
33151,34120520,122137978,72,75
33152,28762371,142139408,8,155
33153,31169231,,0,33
33154,35178029,140358862,14,138
33155,39556837,101061610,1714,445
33156,833067,,0,23
33157,34670222,,0,165
33158,20490520,121774569,88,239
